id,car_name,brand,car_model,model_year,transmission,body_type,fuel_type,engine_capacity,travels,price,accident,registration
1129,Nissan X-Trail Mood. premium 2016,Nissan,X-Trail,2016,Automatic,Estate,Octane,2000,42000,4500000,N,2025
1130,Toyota Starlet reflect 1995,Toyota,Starlet,1995,Automatic,Hatchback,Octane,1500,143220,450000,N,2024
1131,Maruti Suzuki Alto 800 A/C Ok 2002,Maruti Suzuki,Alto 800,2002,Manual,Hatchback,Octane,800,57000,180000,N,2024
1132,Toyota ist G Grade Oil Run 2004,Toyota,ist,2004,Automatic,Hatchback,Octane,1300,69000,720000,N,2023
1133,Toyota Passo super fresh 2004,Toyota,Passo,2004,Automatic,Hatchback,Octane,1000,684552,545000,N,2023
1134,Toyota RunX very nice condition 2004,Toyota,RunX,2004,Automatic,Hatchback,Octane,1500,80000,880000,N,2024
1135,Nissan Tiida Super Condition 2004,Nissan,Tiida,2004,Automatic,Hatchback,Octane,1500,65000,860000,N,2024
1136,Toyota Raum G-Edition 2006,Toyota,Raum,2006,Automatic,Hatchback,Octane,1500,58652,985000,N,2023
1137,Suzuki Swift Vxi 2007,Suzuki,Swift,2007,Manual,Hatchback,Octane,1300,56975,460000,N,2023
1138,Chevrolet Spark 1.0 2008,Chevrolet,Spark,2008,Manual,Hatchback,Octane,1000,45000,400000,N,2024
1139,Toyota Vitz RS Push Octane1.5 2009,Toyota,Vitz,2009,Automatic,Hatchback,Octane,1500,60000,880000,N,2023
1140,Toyota Vitz Push Start 2010,Toyota,Vitz,2010,Automatic,Hatchback,Octane,1000,56192,870000,N,2024
1141,Toyota Vitz Super Fresh Octane 2010,Toyota,Vitz,2010,Automatic,Hatchback,Octane,1300,51504,950000,N,2023
1142,Suzuki Alto Ex Japan 2011,Suzuki,Alto,2011,Automatic,Hatchback,Octane,660,22500,590000,N,2025
1143,Toyota Axio X Fielder 2011,Toyota,Axio,2011,Automatic,Hatchback,Octane,1500,47000,1370000,N,2025
1144,Toyota Ractis G Push Start 2011,Toyota,Ractis,2011,Automatic,Hatchback,Octane,1500,56000,1190000,N,2026
1145,Toyota Vitz G Edition 2011,Toyota,Vitz,2011,Automatic,Hatchback,Octane,1329,71000,1050000,N,2024
1146,Toyota Vitz G PKG 2011,Toyota,Vitz,2011,Automatic,Hatchback,Octane,1300,37850,1095000,N,2025
1147,Toyota Vitz Jewela 2011,Toyota,Vitz,2011,Automatic,Hatchback,Octane,1300,86000,925000,N,2026
1148,Toyota Vitz G 2012,Toyota,Vitz,2012,Automatic,Hatchback,Octane,1000,56248,985000,N,2024
1149,Toyota Vitz G 2012,Toyota,Vitz,2012,Automatic,Hatchback,Octane,1300,48500,985000,N,2025
1150,Toyota Vitz S 2012,Toyota,Vitz,2012,Automatic,Hatchback,Octane,1300,45000,1200000,N,2024
1151,Toyota Vitz 2009,Toyota,Vitz,2015,Automatic,Hatchback,Octane,1000,73000,699000,N,2025
1152,Suzuki Swift Limited Edition 2017,Suzuki,Swift,2017,Manual,Hatchback,Octane,1300,26000,850000,N,2025
1153,Toyota v6 1995,Toyota,Other Model,1995,Automatic,MPV,Octane,2500,112255,1200000,N,2024
1154,Mitsubishi Pajero Mini 1995,Mitsubishi,Pajero,1995,Manual,MPV,Octane,1100,73000,310000,N,2024
1155,Honda CR-V Red Colour 1998,Honda,CR-V,1998,Automatic,MPV,Octane,2000,78671,830000,N,2024
1156,Honda HR-V G 2002,Honda,HR-V,2002,Automatic,MPV,Octane,1590,68000,860000,N,2024
1157,Toyota Prado Land Cruiser 2004,Toyota,Prado,2004,Automatic,MPV,Octane,2700,125000,1850000,N,2024
1158,Toyota Alphard Sports Edition 2005,Toyota,Alphard,2005,Automatic,MPV,Octane,2400,45000,1995000,N,2024
1159,Toyota Noah S 2005,Toyota,Noah,2005,Automatic,MPV,Octane,2000,82310,1200000,N,2024
1160,Toyota Passo city 2009,Toyota,Passo,2009,Automatic,MPV,Octane,1500,68320,1275000,N,2024
1161,Hyundai H1 super fresh octane 2010,Hyundai,H1,2010,Automatic,MPV,Octane,2400,65432,1580000,N,2024
1162,Suzuki 1200 2011,Suzuki,Other Model,2011,Manual,MPV,Octane,1200,89652,520000,N,2024
1163,Suzuki Ritz 2011,Suzuki,Other Model,2011,Manual,MPV,Octane,1200,89653,520000,N,2024
1164,Toyota Noah si 2012,Toyota,Noah,2012,Automatic,MPV,Octane,2000,48652,2370000,N,2025
1165,Toyota Noah si 2013,Toyota,Noah,2013,Automatic,MPV,Octane,2000,48000,2250000,N,2024
1166,Nissan SUCCESS 2013,Nissan,Other Model,2013,Manual,MPV,Octane,1500,58000,1100000,N,2024
1167,Toyota Hiace GL 2015,Toyota,Hiace,2015,Automatic,MPV,Octane,2000,31950,2295000,N,2024
1168,Toyota Noah AMBULANCE 2015,Toyota,Noah,2015,Automatic,MPV,Octane,2000,45000,1480000,N,2024
1169,Honda Vezel 2015,Honda,Vezel,2015,Automatic,MPV,Octane,1500,52000,2050000,N,2024
1170,Toyota Hiace DX DUAL AC 2016,Toyota,Hiace,2016,Automatic,MPV,Octane,2000,8000,2580000,N,2024
1171,Toyota Hiace SUPER GL PUSH LED 2016,Toyota,Hiace,2016,Automatic,MPV,Octane,2000,90000,3220000,N,2024
1172,Toyota Hiace TRH 200 2016,Toyota,Hiace,2016,Automatic,MPV,Octane,2000,87000,2380000,N,2026
1173,Toyota Hiace Dual AC GL Silver 2016,Toyota,Hiace,2016,Automatic,MPV,Octane,2000,20005,2580000,N,2025
1174,Toyota Hiace DX 2016,Toyota,Hiace,2016,Automatic,MPV,Octane,2000,75000,2250000,N,2025
1175,Toyota Hiace SUPER GL DUAL AC 2016,Toyota,Hiace,2016,Automatic,MPV,Octane,2000,45557,2850000,N,2025
1176,Toyota Hiace GL 2016,Toyota,Hiace,2016,Automatic,MPV,Octane,2000,39500,2450000,N,2025
1177,Toyota Voltz 2012,Toyota,Voltz,2012,Automatic,Hatchback,Octane,1000,45855,1180000,N,2025
1178,Toyota Mark II S package 1997,Toyota,Mark II,1997,Automatic,Saloon,Octane,1500,55000,850000,N,2024
1179,Toyota MR2 ???? ????? 1997,Toyota,MR2,1997,Automatic,Saloon,Octane,1500,55000,850000,N,20247
1180,Toyota Starlet 1994,Toyota,Starlet,1998,Manual,Saloon,Octane,1331,179724,300000,N,2024
1181,Honda City Octane Driven 2000,Honda,City,2000,Automatic,Saloon,Octane,1500,75000,490000,N,2024
1182,Toyota Corolla Octane Driven 2003,Toyota,Corolla,2003,Automatic,Saloon,Octane,1500,118164,910000,N,2024
1183,Nissan Sunny marun clour 2003,Nissan,Sunny,2003,Automatic,Saloon,Octane,1300,89000,490000,N,2024
1184,Toyota Corolla x model 2004,Toyota,Corolla,2004,Automatic,Saloon,Octane,1500,60000,948000,N,2024
1185,Toyota Mark II GX110 (35th) 2004,Toyota,Mark II,2004,Automatic,Saloon,Octane,2000,90000,1285000,N,2024
1186,Nissan Sunny 2004,Nissan,Sunny,2004,Automatic,Saloon,Octane,1500,78554,655000,N,2024
1187,BMW 320i 2005,BMW,320i,2005,Automatic,Saloon,Octane,2000,62000,2499999,N,2024
1188,Toyota Allion G PKG 2005,Toyota,Allion,2005,Automatic,Saloon,Octane,1500,87500,1180000,N,2024
1189,Toyota Allion option auto 2005,Toyota,Allion,2005,Automatic,Saloon,Octane,1500,69000,1145000,N,2024
1190,Honda Civic very nice condition 2005,Honda,Civic,2005,Automatic,Saloon,Octane,1500,78000,790000,N,2024
1191,Toyota Premio FL 2005,Toyota,Premio,2005,Automatic,Saloon,Octane,2000,24600,1250000,N,2024
1192,Toyota RAV4 RAV 4 2005,Toyota,RAV4,2005,Automatic,Saloon,Octane,1800,76200,1565000,N,2024
1193,Toyota Allion Standard package 2006,Toyota,Allion,2006,Automatic,Saloon,Octane,1500,84313,1330000,N,2025
1194,Toyota Allion G 2006,Toyota,Allion,2006,Automatic,Saloon,Octane,1500,69854,1330000,N,2024
1195,Nissan Bluebird sylphy 2006,Nissan,Bluebird,2006,Automatic,Saloon,Octane,1500,77000,1050000,N,2025
1196,Mitsubishi GLX very nice condition 2006,Mitsubishi,GLX,2006,Automatic,Saloon,Octane,1500,64000,750000,N,2026
1197,Toyota Premio G Pkg 2006,Toyota,Premio,2006,Automatic,Saloon,Octane,1500,65850,1250000,N,2026
1198,Maruti Suzuki WagonR manual gear 2006,Maruti Suzuki,WagonR,2006,Automatic,Saloon,Octane,1200,89000,370000,N,2025
1199,Toyota Premio F-super fresh octane 2007,Toyota,Premio,2007,Automatic,Saloon,Octane,1500,68543,1660000,N,2024
1200,Toyota Premio Radewen 2007,Toyota,Premio,2007,Automatic,Saloon,Octane,1500,61000,1530000,N,2024
1201,Toyota Premio G 2008,Toyota,Premio,2008,Automatic,Saloon,Octane,1500,45623,1650000,N,2024
1202,Toyota Premio F 2008,Toyota,Premio,2008,Automatic,Saloon,Octane,1500,67000,1660000,N,2024
1203,Toyota Axio x 2009,Toyota,Axio,2009,Automatic,Saloon,Octane,1500,67300,1195000,N,2024
1204,Toyota Premio G SUPER PUSH 2009,Toyota,Premio,2009,Automatic,Saloon,Octane,1500,75200,1825000,N,2025
1205,Toyota Premio F 2009,Toyota,Premio,2009,Automatic,Saloon,Octane,1500,41000,1670000,N,2025
1206,Nissan Sunny G- 2009,Nissan,Sunny,2009,Automatic,Saloon,Octane,1300,74812,820000,N,2025
1207,Nissan Tiida 2005,Nissan,Tiida,2009,Automatic,Saloon,Octane,1500,60015,785000,N,2024
1208,Toyota Allion A 15 G+ 2010,Toyota,Allion,2010,Automatic,Saloon,Octane,1500,62400,1720000,N,2024
1209,Toyota Allion A15 G+ 2010,Toyota,Allion,2010,Automatic,Saloon,Octane,1500,52202,1725000,N,2025
1210,Toyota Axio super fresh 2010,Toyota,Axio,2010,Automatic,Saloon,Octane,1500,62425,1275000,N,2024
1211,Mitsubishi Lancer EX Rockford GLS 2010,Mitsubishi,Lancer,2010,Automatic,Saloon,Octane,1500,68000,1190000,N,2024
1212,Toyota Premio NEW SHAPE 2010,Toyota,Premio,2010,Automatic,Saloon,Octane,1500,72100,1955000,N,2024
1213,Hyundai Sonata 2010,Hyundai,Sonata,2010,Automatic,Saloon,Octane,2000,76000,1850000,N,2024
1214,Toyota Vitz 2010,Toyota,Vitz,2010,Automatic,Saloon,Octane,1000,65000,720000,N,2025
1215,Toyota Axio G Ltd 2011,Toyota,Axio,2011,Automatic,Saloon,Octane,1500,47000,1375000,N,2025
1216,Toyota Axio G 2011,Toyota,Axio,2011,Automatic,Saloon,Octane,1500,50000,1355000,N,2025
1217,Toyota Axio G ltd 2011,Toyota,Axio,2011,Automatic,Saloon,Octane,1500,38550,1295000,N,2024
1218,Toyota Axio X Hid 2011,Toyota,Axio,2011,Automatic,Saloon,Octane,1500,70206,1250000,N,2025
1219,Toyota Passo sette g edition 2011,Toyota,Passo,2011,Automatic,Saloon,Octane,1500,32343,1390000,N,2024
1220,Toyota Premio EX 2011,Toyota,Premio,2011,Automatic,Saloon,Octane,1500,43000,1980000,N,2025
1221,Toyota Premio FL-HID. 2011,Toyota,Premio,2011,Automatic,Saloon,Octane,1500,68289,1895000,N,2025
1222,Toyota Premio G Superior 2011,Toyota,Premio,2011,Automatic,Saloon,Octane,1500,62000,1760000,N,2024
1223,Toyota Sienta 7seat+door power 2011,Toyota,Sienta,2011,Automatic,Saloon,Octane,1500,49536,1428000,N,2024
1224,Hyundai Sonata sunroof 2011,Hyundai,Sonata,2011,Automatic,Saloon,Octane,2000,42312,1950000,N,2025
1225,Suzuki Swift D-ZIRE 2011,Suzuki,Swift,2011,Manual,Saloon,Octane,1300,45000,750000,N,2024
1226,Suzuki Swift Trim 2011,Suzuki,Swift,2011,Manual,Saloon,Octane,1300,50000,660000,N,2025
1227,Toyota Vitz rx 2011,Toyota,Vitz,2011,Automatic,Saloon,Octane,1320,32432,1360000,N,2025
1228,Hyundai Accent blue 2012,Hyundai,Accent,2012,Automatic,Saloon,Octane,1500,54100,1020000,N,2024
1229,"Hyundai Accent Blue,Model- 2012",Hyundai,Accent,2012,Automatic,Saloon,Octane,1400,37000,1280000,N,2025
1230,Hyundai Accent blue 2012,Hyundai,Accent,2012,Automatic,Saloon,Octane,1400,52345,1230000,N,2025
1231,Hyundai Accent BLUE G PKG 2012,Hyundai,Accent,2012,Automatic,Saloon,Octane,1500,35850,1250000,N,2024
1232,"Toyota Auris s"" stails 2012",Toyota,Auris,2012,Automatic,Saloon,Octane,1500,48278,1475000,N,2024
1233,Toyota Axio super fresh octane 2012,Toyota,Axio,2012,Automatic,Saloon,Octane,1331,43212,1460000,N,2024
1234,Toyota Axio G- Edition 2012,Toyota,Axio,2012,Automatic,Saloon,Octane,1500,58278,1375000,N,2025
1235,Toyota Axio G Push Start 2012,Toyota,Axio,2012,Automatic,Saloon,Octane,1500,40000,1465000,N,2024
1236,Honda Insight G Hybrid 2012,Honda,Insight,2012,Automatic,Saloon,Octane,1500,46000,1443000,N,2024
1237,Toyota Premio G SUPER PUSH 2012,Toyota,Premio,2012,Automatic,Saloon,Octane,1500,63200,2090000,N,2024
1238,Toyota Premio G supar 2012,Toyota,Premio,2012,Automatic,Saloon,Octane,1500,52000,2050000,N,2024
1239,Toyota Allion G Edition 2013,Toyota,Allion,2013,Automatic,Saloon,Octane,1500,61000,1950000,N,2024
1240,Ford Fiesta 2013,Ford,Fiesta,2013,Automatic,Saloon,Octane,1499,27000,8500000,N,2024
1241,Toyota Premio G Superior 2013,Toyota,Premio,2013,Automatic,Saloon,Octane,1500,1500,2065000,N,2024
1242,Toyota Premio G-Superior 2013,Toyota,Premio,2013,Automatic,Saloon,Octane,1500,45534,2290000,N,2024
1243,Toyota Allion G PKG HID LTD 2014,Toyota,Allion,2014,Automatic,Saloon,Octane,1500,46500,2095000,N,2024
1244,Toyota Allion g plus 2014,Toyota,Allion,2014,Automatic,Saloon,Octane,1500,36000,2150000,N,2024
1245,Toyota Allion Super fresh-A15 2014,Toyota,Allion,2014,Automatic,Saloon,Octane,1500,48452,2095000,N,2024
1246,Toyota Allion G. Plus 2014,Toyota,Allion,2014,Automatic,Saloon,Octane,1500,42000,2120000,N,2024
1247,Toyota Auris PUSH HID LTD 2014,Toyota,Auris,2014,Automatic,Saloon,Octane,1500,61000,1650000,N,2024
1248,Toyota Premio FEX Package 2014,Toyota,Premio,2014,Automatic,Saloon,Octane,1500,37521,2300000,N,2024
1249,Toyota Premio G supar 2014,Toyota,Premio,2014,Automatic,Saloon,Octane,1500,55000,2299000,N,2024
1250,Toyota Premio F Ex 2014,Toyota,Premio,2014,Automatic,Saloon,Octane,1500,48277,2265000,N,2024
1251,Honda Vezel z package 2014,Honda,Vezel,2014,Automatic,Saloon,Octane,1500,35765,2110000,N,2024
1252,Toyota Yaris E. Series 2014,Toyota,Yaris,2014,Automatic,Saloon,Octane,1300,25000,1380000,N,2024
1253,Toyota Yaris E. Series 2014,Toyota,Yaris,2014,Automatic,Saloon,Octane,1300,33000,1380000,N,2024
1254,Hyundai Accent Blue Sunroof (New) 2015,Hyundai,Accent,2015,Automatic,Saloon,Octane,1400,217,1870000,N,2024
1255,Toyota Allion 3 Months Used 2015,Toyota,Allion,2015,Automatic,Saloon,Octane,1500,77000,2395000,N,2024
1256,Toyota Allion G Plus Octane drive 2015,Toyota,Allion,2015,Automatic,Saloon,Octane,1500,55000,2290000,N,2024
1257,Mitsubishi Attrage 1.3 2015,Mitsubishi,Attrage,2015,Automatic,Saloon,Octane,1300,29000,980000,N,2024
1258,Toyota Axio G package BANK LONE 2015,Toyota,Axio,2015,Automatic,Saloon,Octane,1500,25000,880000,N,2024
1259,Toyota Axio ???? (?????? ???) 2015,Toyota,Axio,2015,Automatic,Saloon,Octane,1500,25000,680000,Y,2024
1260,Toyota Axio X SILVER DHAKA AP 4 2015,Toyota,Axio,2015,Automatic,Saloon,Octane,1500,63932,1770000,N,2024
1261,Toyota Axio X 2015,Toyota,Axio,2015,Automatic,Saloon,Octane,1500,77792,1800000,N,2024
1262,Toyota Premio F EX PACKAGE 2015,Toyota,Premio,2015,Automatic,Saloon,Octane,1500,37000,2400000,N,2024
1263,Toyota Premio F EX Seat Power 2015,Toyota,Premio,2015,Automatic,Saloon,Octane,1500,42000,2250000,N,2024
1264,Toyota Premio Seat Power IDOL Stop 2015,Toyota,Premio,2015,Automatic,Saloon,Octane,1500,42120,2325000,N,2024
1265,Toyota Premio G SUPERIOR 2015,Toyota,Premio,2015,Automatic,Saloon,Octane,1500,36700,2395000,N,2024
1266,Toyota Premio G supar 2015,Toyota,Premio,2015,Automatic,Saloon,Octane,1500,52000,2399000,N,2024
1267,Toyota Premio EX G PKG Bank Loan 2015,Toyota,Premio,2015,Automatic,Saloon,Octane,1500,69000,1650000,N,2024
1268,Toyota Premio G Superior EX Octane 2015,Toyota,Premio,2015,Automatic,Saloon,Octane,1500,47312,2380000,N,2024
1269,"Toyota Allion G,OLD SHAPE 2016",Toyota,Allion,2016,Automatic,Saloon,Octane,1500,14568,2730000,N,2024
1270,"Toyota Allion G PACKAGE, PEARL 2016",Toyota,Allion,2016,Automatic,Saloon,Octane,1500,29800,2845000,N,2024
1271,Mazda Axela 2011,Mazda,Axela,2016,Automatic,Saloon,Octane,1500,50460,1375000,N,2024
1272,Toyota Axio Non Hybrid 2016,Toyota,Axio,2016,Automatic,Saloon,Octane,1500,71000,1900000,N,2024
1273,Honda City NON HYBRID BRAND NEW 2016,Honda,City,2016,Automatic,Saloon,Octane,1500,54032,1795000,N,2024
1274,Honda Civic Sunroof 2016,Honda,Civic,2016,Automatic,Saloon,Octane,1500,27000,2970000,N,2025
1275,Toyota Esquire Noah 2016,Toyota,Esquire,2016,Automatic,Saloon,Octane,2000,25000,3680000,N,2026
1276,Toyota Premio F-EX 2016,Toyota,Premio,2016,Automatic,Saloon,Octane,1500,32350,2950000,N,2026
1277,Toyota Premio F Ex Package 2016,Toyota,Premio,2016,Automatic,Saloon,Octane,1500,27000,2720000,N,2026
1278,Toyota Premio F Ex Package 2016,Toyota,Premio,2016,Automatic,Saloon,Octane,1500,36217,2820000,N,2026
1279,Toyota Premio Fl 2016,Toyota,Premio,2016,Automatic,Saloon,Octane,1500,42000,3220000,N,2026
1280,Toyota Premio Ex package 2016,Toyota,Premio,2016,Automatic,Saloon,Octane,1500,36458,2950000,N,2024
1281,Toyota Premio F 2016,Toyota,Premio,2016,Automatic,Saloon,Octane,1500,27147,2750000,N,2024
1282,Proton Satria 2016,Proton,Satria,2016,Automatic,Saloon,Octane,1500,35218,1800000,N,2025
1283,Toyota Allion G LED 2017,Toyota,Allion,2017,Automatic,Saloon,Octane,1500,43000,2800000,N,2025
1284,Toyota Allion A-15 2017,Toyota,Allion,2017,Automatic,Saloon,Octane,1500,30000,2700000,N,2025
1285,Toyota Allion Mica Blue G Pkg 2017,Toyota,Allion,2017,Automatic,Saloon,Octane,1500,14500,3050000,N,2026
1286,Toyota Allion G PLUS 2017,Toyota,Allion,2017,Automatic,Saloon,Octane,1500,22948,3050000,N,2026
1287,Toyota Allion G Package 2017,Toyota,Allion,2017,Automatic,Saloon,Octane,1500,47412,3130000,N,2026
1288,Toyota Axio Wxb Non Hybrid 2017,Toyota,Axio,2017,Automatic,Saloon,Octane,1500,11598,2600000,N,2026
1289,Toyota C-HR CHR TURBO OCTANE 2017,Toyota,C-HR,2017,Automatic,Saloon,Octane,1331,36500,2860000,N,2026
1290,Honda Civic SunRoof Turbo engine 2017,Honda,Civic,2017,Automatic,Saloon,Octane,1500,17000,3195000,N,2024
1291,Toyota Premio F Ex PKG. 2017,Toyota,Premio,2017,Automatic,Saloon,Octane,1500,28277,3065000,N,2025
1292,Toyota Premio F Ex PKG. 2017,Toyota,Premio,2017,Automatic,Saloon,Octane,1500,23951,3095000,N,2026
1293,Toyota Premio f ex package 2017,Toyota,Premio,2017,Automatic,Saloon,Octane,1500,25000,2985000,N,2025
1294,Toyota Premio Ex 2017,Toyota,Premio,2017,Automatic,Saloon,Octane,1500,56000,3400000,N,2026
1295,Toyota Premio Ex Pkg 2017,Toyota,Premio,2017,Automatic,Saloon,Octane,1500,19000,3250000,N,2024
1296,Toyota Premio 2014,Toyota,Premio,2017,Automatic,Saloon,Octane,1500,43000,2450000,N,2024
1297,Toyota Premio 2015,Toyota,Premio,2017,Automatic,Saloon,Octane,1500,80000,2480000,N,2026
1298,Toyota Premio F-EX 2017,Toyota,Premio,2017,Automatic,Saloon,Octane,1500,15000,3400000,N,2027
1299,Toyota Allion G LED/308 KM 2018,Toyota,Allion,2018,Automatic,Saloon,Octane,1500,308,3150000,N,2025
1300,Toyota Allion G 2018,Toyota,Allion,2018,Automatic,Saloon,Octane,1500,30000,3000000,N,2025
1301,Toyota Allion G/Black Push 2018,Toyota,Allion,2018,Automatic,Saloon,Octane,1500,32200,3150000,N,2024
1302,Mercedes-Benz C-Class C-160 2018,Mercedes-Benz,C-Class,2018,Automatic,Saloon,Octane,1600,2657,7250000,N,2024
1303,Honda CR-V Ex Masterpiece/Red 2018,Honda,CR-V,2018,Automatic,Saloon,Octane,1500,10739,5450000,N,2024
1304,Toyota Premio Ex AP 5 2018,Toyota,Premio,2018,Automatic,Saloon,Octane,1500,19000,3680000,N,2024
1305,Toyota Premio FL 2018,Toyota,Premio,2018,Automatic,Saloon,Octane,1500,23000,3280000,N,2025
1306,Toyota Premio Fl Pkg 2018,Toyota,Premio,2018,Automatic,Saloon,Octane,1500,25000,3430000,N,2025
1307,Toyota Premio F-EX PKG 2018,Toyota,Premio,2018,Automatic,Saloon,Octane,1500,23000,3550000,N,2025
1308,Toyota Premio F Ex/Pearl Point 5 2018,Toyota,Premio,2018,Automatic,Saloon,Octane,1500,12975,2500000,N,2025
1309,Toyota Premio Ex 2019,Toyota,Premio,2019,Automatic,Saloon,Octane,1500,5000,3800000,N,2024
1310,Toyota Premio Ex Brand 2019,Toyota,Premio,2019,Automatic,Saloon,Octane,1500,22,3770000,N,2025
1311,Toyota Premio Ex Mica Blue 2019,Toyota,Premio,2019,Automatic,Saloon,Octane,1500,6500,3900000,N,2026
1312,Toyota Premio Ex Mica Blue 2019,Toyota,Premio,2019,Automatic,Saloon,Octane,1500,7000,3900000,N,2026
1313,Toyota Premio 2017,Toyota,Premio,2019,Automatic,Saloon,Octane,1500,36000,2899999,N,2026
1314,Toyota Premio Bronze F EX 2019,Toyota,Premio,2019,Automatic,Saloon,Octane,1500,17000,3799999,N,2026
1315,Toyota Premio F Ex/Wine 2019,Toyota,Premio,2019,Automatic,Saloon,Octane,1500,6000,3740000,N,2026
1316,Toyota Premio Mica Blue F-EX 2019,Toyota,Premio,2019,Automatic,Saloon,Octane,1500,8785,3890000,N,2026
1317,Toyota Sienta 2013,Toyota,Sienta,2019,Automatic,Saloon,Octane,1500,30727,1600000,N,2025
1318,Toyota Premio 000KM SSSS Point 2020,Toyota,Premio,2020,Automatic,Saloon,Octane,1500,6,3880000,N,2025
1319,Toyota RAV4 SunRoof 1999,Toyota,RAV4,1999,Automatic,SUV,Octane,2000,55000,850000,N,2025
1320,Honda CR-V super fresh 2000,Honda,CR-V,2000,Automatic,SUV,Octane,2000,68452,985000,N,2025
1321,Toyota RAV4 L Octane driven 2000,Toyota,RAV4,2000,Automatic,SUV,Octane,1800,78000,1290000,N,2024
1322,Toyota Hilux 1997,Toyota,Hilux,2001,Manual,SUV,Octane,3400,120000,1900000,N,2024
1323,Toyota Noah very nice condition 2003,Toyota,Noah,2003,Automatic,SUV,Octane,2000,80000,965000,N,2024
1324,Mitsubishi Pajero Nativa 2003,Mitsubishi,Pajero,2003,Automatic,SUV,Octane,2972,90000,1395000,N,2024
1325,Toyota Prado GX Ltd. 2003,Toyota,Prado,2003,Automatic,SUV,Octane,2700,75201,2800000,N,2024
1326,Toyota Harrier Lexus 2004,Toyota,Harrier,2004,Automatic,SUV,Octane,2400,65600,2050000,N,2025
1327,Mitsubishi Pajero Exceed 2004,Mitsubishi,Pajero,2004,Automatic,SUV,Octane,3000,73254,2600000,N,2024
1328,Nissan X-Trail ?? ????? 2004,Nissan,X-Trail,2004,Automatic,SUV,Octane,2000,62000,1295000,N,2024
1329,Honda CR-V silver Golden 2005,Honda,CR-V,2005,Automatic,SUV,Octane,2400,89000,1250000,N,2024
1330,Toyota RAV4 G Edition Push 2005,Toyota,RAV4,2005,Automatic,SUV,Octane,2362,54000,1650000,N,2024
1331,Toyota RAV4 OCTEN DRIVE 2006,Toyota,RAV4,2006,Automatic,SUV,Octane,2400,51000,1675000,N,2024
1332,Toyota RAV4 SunRoof New Shape 2006,Toyota,RAV4,2006,Automatic,SUV,Octane,2400,25000,1850000,N,2025
1333,Toyota Rush hard jeep 2006,Toyota,Rush,2006,Automatic,SUV,Octane,1500,88650,1120000,N,2024
1334,Nissan Dualis With Sunroof 2007,Nissan,Dualis,2007,Automatic,SUV,Octane,2000,67583,1380000,N,2023
1335,Toyota Rush g 2007,Toyota,Rush,2007,Automatic,SUV,Octane,1500,57650,1250000,N,2025
1336,Toyota Prado Tx Limited. 2009,Toyota,Prado,2009,Automatic,SUV,Octane,2700,65214,5875000,N,2024
1337,Toyota RAV4 2003,Toyota,RAV4,2009,Automatic,SUV,Octane,2000,56000,1150000,N,2024
1338,Toyota Rush G 2009,Toyota,Rush,2009,Automatic,SUV,Octane,1500,47521,1260000,N,2024
1339,Nissan X-Trail 7 Seat 2009,Nissan,X-Trail,2009,Automatic,SUV,Octane,2000,52000,1880000,N,2024
1340,Nissan Juke ? G Urban Selection 2010,Nissan,Juke,2010,Automatic,SUV,Octane,1500,18404,1480000,N,2024
1341,Mitsubishi Outlandar Roadest 7 seat 2010,Mitsubishi,Outlandar,2010,Automatic,SUV,Octane,2000,53000,1950000,N,2024
1342,Mitsubishi Outlandar SUNROOF 7 SEAT 2010,Mitsubishi,Outlandar,2010,Automatic,SUV,Octane,2000,68211,2165000,N,2024
1343,Mitsubishi Outlander 7 SEAT 2010,Mitsubishi,Outlander,2010,Automatic,SUV,Octane,2000,66500,2250000,N,2025
1344,Hyundai Tucson 2010,Hyundai,Tucson,2010,Automatic,SUV,Octane,2000,62000,1650000,N,2024
1345,Nissan X-Trail X Trail 2010,Nissan,X-Trail,2010,Automatic,SUV,Octane,2000,63200,1950000,N,2024
1346,Nissan Juke all auto 2011,Nissan,Juke,2011,Automatic,SUV,Octane,1500,54087,1620000,N,2024
1347,Mitsubishi RVR 2010,Mitsubishi,RVR,2011,Automatic,SUV,Octane,1800,25000,1850000,N,2024
1348,Hyundai Tucson Sunroof 2011,Hyundai,Tucson,2011,Automatic,SUV,Octane,2000,55000,1850000,N,2024
1349,Nissan X-Trail octane 2011,Nissan,X-Trail,2011,Automatic,SUV,Octane,2000,52436,2260000,N,2025
1350,Honda CR-V g edition 2012,Honda,CR-V,2012,Automatic,SUV,Octane,2000,32435,2850000,N,2024
1351,Nissan X-Trail G 2012,Nissan,X-Trail,2012,Automatic,SUV,Octane,2000,33000,2340000,N,2024
1352,Toyota Prado TX 2013,Toyota,Prado,2013,Automatic,SUV,Octane,2700,47000,7290000,N,2024
1353,Toyota Harrier Advance Premium 2014,Toyota,Harrier,2014,Automatic,SUV,Octane,2000,46121,5150000,N,2024
1354,Toyota Harrier sunroof 2014,Toyota,Harrier,2014,Automatic,SUV,Octane,2000,14324,4850000,N,2024
1355,Toyota Harrier Adv. Premium 2014,Toyota,Harrier,2014,Automatic,SUV,Octane,2000,47700,4650000,N,2024
1356,Toyota Harrier BLACK ELEGANCE PKG 2014,Toyota,Harrier,2014,Automatic,SUV,Octane,2000,55870,5400000,N,2024
1357,Toyota Land Cruiser Prado TX LTD 2014,Toyota,Land Cruiser,2014,Automatic,SUV,Octane,2700,15268,8500000,N,2024
