id,car_name,brand,car_model,model_year,transmission,body_type,fuel_type,engine_capacity,travels,price,accident ,registration
480,BMW7Series2020,BMW,7Series,2020,Automatic,Coupe,CNG,2000,32823,4050065,Y,2024
481,ToyotaYaris2017,Toyota,Yaris,2017,Automatic,SUV,Octane,1500,343092,6910145,N,2024
482,HondaHR-V2018,Honda,HR-V,2018,Automatic,Convertible,Diesel,1500,59746,1680075,N,2025
483,BMWX32017,BMW,X3,2017,Automatic,Coupe,Hybrid,1500,42150,4747676,N,2024
484,NissanSentra2024,Nissan,Sentra,2024,Automatic,SUV,Petrol,1800,413407,2647722,N,2024
485,HondaCivic2018,Honda,Civic,2018,Automatic,Coupe,CNG,2500,472332,4502106,Y,2023
486,ToyotaPrius2022,Toyota,Prius,2022,Automatic,Coupe,CNG,1800,491480,8433480,N,2024
487,MitsubishiOutlander2021,Mitsubishi,Outlander,2021,Automatic,Wagon,CNG,3500,193004,5324723,N,2024
488,MitsubishiPajero2020,Mitsubishi,Pajero,2020,Automatic,Convertible,Octane,2000,76566,2664104,Y,2025
489,NissanRogue2022,Nissan,Rogue,2022,Automatic,Hatchback,CNG,2000,321479,3430468,N,2024
490,BMW7Series2017,BMW,7Series,2017,Manual,SUV,Octane,2500,454301,9553827,N,2024
491,NissanSentra2018,Nissan,Sentra,2018,Automatic,Coupe,Petrol,1500,387739,7982500,N,2026
492,MitsubishiOutlander2018,Mitsubishi,Outlander,2018,Automatic,SUV,Hybrid,1800,484070,885187,N,2022
493,NissanAltima2015,Nissan,Altima,2015,Manual,Wagon,Hybrid,1500,228188,9710743,N,2025
494,NissanAltima2022,Nissan,Altima,2022,Automatic,SUV,Octane,3000,399830,1008423,N,2024
495,NissanMaxima2018,Nissan,Maxima,2018,Automatic,SUV,Octane,1500,256544,5914309,N,2023
496,MitsubishiEclipse2022,Mitsubishi,Eclipse,2022,Automatic,Sedan,Diesel,2500,409663,3125723,N,2023
497,NissanMurano2017,Nissan,Murano,2017,Automatic,Wagon,Octane,3500,42066,7257202,Y,2023
498,HondaCivic2023,Honda,Civic,2023,Automatic,Hatchback,Hybrid,3000,306585,4275340,N,2024
499,ToyotaHighlander2024,Toyota,Highlander,2024,Automatic,Sedan,Hybrid,3500,195835,1665076,N,2023
500,ToyotaHighlander2021,Toyota,Highlander,2021,Automatic,Sedan,Petrol,2000,96890,1924172,Y,2023
501,BMWX32018,BMW,X3,2018,Manual,SUV,Hybrid,1500,345283,8827788,N,2025
502,BMWX32018,BMW,X3,2018,Automatic,Hatchback,Hybrid,3500,226736,5449727,N,2023
503,ToyotaHighlander2016,Toyota,Highlander,2016,Automatic,Coupe,Hybrid,3000,439928,2858722,N,2023
504,NissanSentra2023,Nissan,Sentra,2023,Manual,Coupe,Hybrid,2000,424379,1901048,Y,2023
505,MitsubishiLancer2022,Mitsubishi,Lancer,2022,Automatic,SUV,Petrol,1500,62338,3564318,N,2024
506,HondaAccord2016,Honda,Accord,2016,Automatic,SUV,Hybrid,3500,16896,5718567,N,2024
507,NissanMaxima2023,Nissan,Maxima,2023,Automatic,Coupe,Diesel,3500,343000,1160413,N,2023
508,HondaCivic2018,Honda,Civic,2018,Automatic,SUV,Hybrid,3500,181096,7707041,N,2026
509,BMW3Series2020,BMW,3Series,2020,Automatic,Wagon,Hybrid,3000,238442,8484083,Y,2024
510,HondaAccord2024,Honda,Accord,2024,Manual,Hatchback,CNG,2000,123899,8924251,N,2024
511,HondaCivic2019,Honda,Civic,2019,Automatic,Hatchback,Diesel,1800,329340,3497606,N,2023
512,BMWX32019,BMW,X3,2019,Manual,Wagon,CNG,1800,129730,2761547,N,2024
513,ToyotaPrius2020,Toyota,Prius,2020,Automatic,Hatchback,Petrol,1800,112560,1381986,N,2023
514,HondaAccord2020,Honda,Accord,2020,Automatic,Convertible,CNG,3000,163104,2838264,N,2025
515,ToyotaYaris2021,Toyota,Yaris,2021,Automatic,Coupe,Petrol,1800,7251,9962802,Y,2024
516,BMW3Series2020,BMW,3Series,2020,Automatic,Hatchback,Hybrid,3500,82114,8217300,N,2024
517,HondaHR-V2016,Honda,HR-V,2016,Manual,SUV,Hybrid,1500,166523,1216001,N,2026
518,NissanMaxima2024,Nissan,Maxima,2024,Automatic,Sedan,Petrol,1500,323846,4074069,N,2024
519,BMWX32023,BMW,X3,2023,Automatic,Hatchback,CNG,1500,48824,9833059,Y,2025
520,NissanSentra2016,Nissan,Sentra,2016,Automatic,Coupe,Petrol,3000,322235,9382482,N,2025
521,ToyotaYaris2020,Toyota,Yaris,2020,Automatic,Coupe,Petrol,2500,200470,1004527,N,2025
522,HondaCR-V2020,Honda,CR-V,2020,Automatic,Coupe,Hybrid,1500,118086,8252780,N,2025
523,NissanMurano2022,Nissan,Murano,2022,Automatic,Wagon,Diesel,3500,474986,7749018,Y,2026
524,MitsubishiEclipse2024,Mitsubishi,Eclipse,2024,Automatic,SUV,Petrol,2500,459833,9613089,Y,2023
525,HondaInsight2016,Honda,Insight,2016,Automatic,Sedan,Octane,2500,339918,5385697,N,2024
526,NissanSentra2017,Nissan,Sentra,2017,Automatic,Convertible,CNG,1800,102520,7205029,N,2024
527,HondaHR-V2023,Honda,HR-V,2023,Automatic,Hatchback,Hybrid,2000,264050,8575431,N,2025
528,MitsubishiLancer2015,Mitsubishi,Lancer,2015,Automatic,Hatchback,Diesel,1500,347786,5626621,N,2023
529,NissanRogue2017,Nissan,Rogue,2017,Manual,Wagon,CNG,1500,67576,5450930,Y,2025
530,NissanSentra2016,Nissan,Sentra,2016,Automatic,Convertible,Diesel,3000,233625,5127037,N,2024
531,NissanMurano2016,Nissan,Murano,2016,Automatic,Convertible,Octane,2000,90378,1781641,N,2025
532,MitsubishiASX2020,Mitsubishi,ASX,2020,Manual,SUV,Petrol,1800,32728,5374649,N,2024
533,HondaCR-V2021,Honda,CR-V,2021,Automatic,Hatchback,Hybrid,3500,495899,2088937,Y,2025
534,BMWX32018,BMW,X3,2018,Automatic,Convertible,CNG,3000,174138,6105130,N,2024
535,HondaCR-V2019,Honda,CR-V,2019,Automatic,Convertible,Petrol,1800,11762,3097630,N,2025
536,BMW3Series2019,BMW,3Series,2019,Automatic,Coupe,Petrol,1800,58696,4455356,N,2025
537,MitsubishiPajero2023,Mitsubishi,Pajero,2023,Manual,Convertible,Hybrid,3500,440901,9618990,N,2024
538,BMWX52023,BMW,X5,2023,Automatic,Sedan,Octane,1800,489132,1091577,Y,2023
539,NissanMurano2020,Nissan,Murano,2020,Automatic,SUV,Diesel,3000,279266,6538565,N,2023
540,MitsubishiLancer2019,Mitsubishi,Lancer,2019,Automatic,Sedan,CNG,1800,454217,3188393,N,2023
541,MitsubishiPajero2019,Mitsubishi,Pajero,2019,Automatic,Sedan,Diesel,3500,405044,2674387,N,2025
542,ToyotaYaris2015,Toyota,Yaris,2015,Automatic,Sedan,CNG,1500,22192,9414751,N,2024
543,BMW5Series2015,BMW,5Series,2015,Automatic,Hatchback,Octane,1500,163149,972342,N,2023
544,ToyotaPrius2016,Toyota,Prius,2016,Automatic,SUV,CNG,3500,189304,1290886,N,2023
545,ToyotaHighlander2017,Toyota,Highlander,2017,Manual,Hatchback,Petrol,1800,453338,9199251,Y,2024
546,BMW7Series2018,BMW,7Series,2018,Automatic,Sedan,Hybrid,1500,282263,4440623,N,2023
547,MitsubishiPajero2019,Mitsubishi,Pajero,2019,Manual,Convertible,Octane,3500,56739,4390582,N,2025
548,BMW3Series2022,BMW,3Series,2022,Automatic,SUV,Diesel,3500,61268,3834134,N,2024
549,HondaHR-V2021,Honda,HR-V,2021,Automatic,SUV,Diesel,1500,404197,6072748,N,2024
550,ToyotaCorolla2022,Toyota,Corolla,2022,Automatic,Coupe,Petrol,3500,156137,1481298,Y,2023
551,ToyotaYaris2020,Toyota,Yaris,2020,Automatic,Hatchback,Diesel,3000,390967,6034607,N,2024
552,NissanSentra2018,Nissan,Sentra,2018,Automatic,Coupe,CNG,1500,474109,8780532,N,2022
553,HondaCivic2017,Honda,Civic,2017,Manual,Coupe,Octane,2500,234668,9568819,Y,2024
554,ToyotaCamry2016,Toyota,Camry,2016,Automatic,Wagon,Hybrid,1500,393723,3630705,Y,2024
555,ToyotaCamry2020,Toyota,Camry,2020,Automatic,Convertible,Diesel,1500,127090,7925354,N,2025
556,NissanSentra2019,Nissan,Sentra,2019,Automatic,Wagon,Diesel,2000,254470,7585437,N,2025
557,NissanMurano2023,Nissan,Murano,2023,Automatic,Coupe,Octane,1500,136433,9009786,N,2025
558,NissanMaxima2018,Nissan,Maxima,2018,Automatic,Wagon,Octane,1500,266166,1248771,N,2023
559,MitsubishiEclipse2021,Mitsubishi,Eclipse,2021,Automatic,SUV,Petrol,3000,331753,2416210,N,2024
560,ToyotaYaris2023,Toyota,Yaris,2023,Automatic,SUV,Petrol,3500,266042,9025036,N,2025
561,BMW7Series2019,BMW,7Series,2019,Automatic,Convertible,Hybrid,1500,405537,1330135,Y,2026
562,NissanRogue2016,Nissan,Rogue,2016,Automatic,Coupe,Diesel,2500,23864,1351295,N,2025
563,MitsubishiOutlander2023,Mitsubishi,Outlander,2023,Manual,SUV,Diesel,2500,75510,6042203,N,2025
564,NissanAltima2022,Nissan,Altima,2022,Automatic,Coupe,Hybrid,3500,287796,8682244,N,2024
565,NissanMaxima2023,Nissan,Maxima,2023,Automatic,Coupe,Petrol,2500,314877,7138393,N,2025
566,BMW3Series2020,BMW,3Series,2020,Automatic,Sedan,Hybrid,1500,72212,6947341,Y,2024
567,HondaCivic2024,Honda,Civic,2024,Automatic,Wagon,Petrol,2500,56039,7983134,N,2025
568,HondaHR-V2020,Honda,HR-V,2020,Automatic,Wagon,CNG,1800,128009,6036161,N,2024
569,BMWX52016,BMW,X5,2016,Manual,Sedan,Petrol,1800,15334,9833135,N,2024
570,HondaHR-V2015,Honda,HR-V,2015,Automatic,Coupe,Hybrid,3000,477598,7866104,Y,2024
571,HondaHR-V2015,Honda,HR-V,2015,Automatic,Hatchback,Diesel,3000,209630,6209332,N,2024
572,BMW5Series2016,BMW,5Series,2016,Automatic,Wagon,CNG,2000,265430,9235056,N,2025
573,HondaInsight2017,Honda,Insight,2017,Automatic,Coupe,CNG,2500,338155,2063679,N,2024
574,BMW3Series2018,BMW,3Series,2018,Automatic,Hatchback,Hybrid,2500,426843,4589737,N,2024
575,BMW7Series2016,BMW,7Series,2016,Automatic,Hatchback,Petrol,1500,301971,9709769,N,2024
576,NissanMaxima2021,Nissan,Maxima,2021,Automatic,Sedan,Petrol,3000,426593,5831638,N,2025
577,NissanMurano2023,Nissan,Murano,2023,Automatic,Coupe,Petrol,3000,275201,8403914,N,2025
578,BMWX52017,BMW,X5,2017,Automatic,Convertible,CNG,3000,266726,4372755,Y,2024
579,NissanSentra2019,Nissan,Sentra,2019,Manual,Coupe,Hybrid,3500,333601,1804647,N,2024
580,BMW3Series2018,BMW,3Series,2018,Automatic,SUV,CNG,3500,364298,5837789,N,2024
581,NissanMurano2021,Nissan,Murano,2021,Manual,Sedan,CNG,2500,144950,5615809,N,2025
582,MitsubishiEclipse2019,Mitsubishi,Eclipse,2019,Automatic,SUV,Octane,1800,105619,1264798,N,2025
583,MitsubishiASX2019,Mitsubishi,ASX,2019,Automatic,Coupe,Diesel,3500,479824,1420819,Y,2024
584,MitsubishiOutlander2017,Mitsubishi,Outlander,2017,Automatic,Hatchback,Petrol,3500,293728,3752542,N,2025
585,ToyotaCorolla2022,Toyota,Corolla,2022,Automatic,Sedan,Petrol,3000,161226,1866723,N,2025
586,NissanAltima2020,Nissan,Altima,2020,Automatic,Wagon,CNG,1800,63684,9192777,N,2024
587,ToyotaPrius2023,Toyota,Prius,2023,Manual,Convertible,Petrol,2500,468766,2314123,N,2024
588,MitsubishiLancer2024,Mitsubishi,Lancer,2024,Automatic,Hatchback,Petrol,3000,391524,7342286,Y,2024
589,MitsubishiPajero2021,Mitsubishi,Pajero,2021,Automatic,SUV,CNG,2000,235411,7651404,N,2024
590,HondaCivic2024,Honda,Civic,2024,Automatic,Hatchback,Octane,2000,291127,7909870,N,2024
591,NissanMurano2018,Nissan,Murano,2018,Manual,SUV,Petrol,2500,380217,6969641,Y,2024
592,HondaInsight2015,Honda,Insight,2015,Automatic,Wagon,Octane,3500,486011,4821093,Y,2024
593,HondaHR-V2023,Honda,HR-V,2023,Automatic,Wagon,Petrol,3500,68991,9774312,N,2024
594,MitsubishiASX2022,Mitsubishi,ASX,2022,Automatic,Coupe,Petrol,2000,52317,4750370,N,2025
595,HondaAccord2018,Honda,Accord,2018,Manual,Wagon,Petrol,3500,218012,1368440,N,2024
596,HondaHR-V2016,Honda,HR-V,2016,Automatic,Coupe,Petrol,3500,226441,2484358,N,2026
597,MitsubishiEclipse2019,Mitsubishi,Eclipse,2019,Automatic,Coupe,Hybrid,3500,431470,9989346,N,2024
598,HondaCivic2022,Honda,Civic,2022,Automatic,Wagon,CNG,3500,237471,3083248,N,2024
599,ToyotaCamry2021,Toyota,Camry,2021,Automatic,Hatchback,Hybrid,1500,63105,3447821,Y,2024
600,MitsubishiPajero2023,Mitsubishi,Pajero,2023,Manual,Wagon,Diesel,2000,241710,8825640,N,2024
601,MitsubishiPajero2019,Mitsubishi,Pajero,2019,Automatic,Hatchback,Petrol,1800,49249,7754096,N,2026
602,HondaHR-V2017,Honda,HR-V,2017,Manual,Convertible,CNG,1500,17042,4637070,Y,2024
603,ToyotaCamry2022,Toyota,Camry,2022,Automatic,SUV,Octane,2500,329012,7995804,N,2024
604,BMWX32019,BMW,X3,2019,Automatic,Hatchback,CNG,3000,66525,1036808,N,2024
605,BMW5Series2021,BMW,5Series,2021,Manual,Coupe,Octane,1800,379112,4208213,N,2024
606,MitsubishiOutlander2019,Mitsubishi,Outlander,2019,Automatic,Coupe,CNG,2500,453967,4266272,Y,2024
607,BMW3Series2018,BMW,3Series,2018,Automatic,SUV,Diesel,1800,219184,3248514,N,2026
608,ToyotaHighlander2019,Toyota,Highlander,2019,Automatic,Coupe,CNG,2000,310609,8486718,N,2024
609,ToyotaYaris2015,Toyota,Yaris,2015,Automatic,Hatchback,Diesel,3500,116263,7233986,N,2024
610,NissanMurano2024,Nissan,Murano,2024,Automatic,Convertible,Octane,1500,179515,4739985,Y,2024
611,NissanSentra2020,Nissan,Sentra,2020,Manual,Convertible,Octane,1500,137989,9264810,N,2024
612,BMW3Series2021,BMW,3Series,2021,Manual,Wagon,Petrol,1800,472783,1489962,N,2024
613,BMW3Series2017,BMW,3Series,2017,Automatic,Coupe,Petrol,2500,74163,2304043,N,2024
614,HondaHR-V2023,Honda,HR-V,2023,Automatic,Sedan,Petrol,1500,72041,9175364,Y,2024
615,HondaHR-V2020,Honda,HR-V,2020,Automatic,Hatchback,Hybrid,2000,276042,6051441,N,2024
616,NissanMurano2017,Nissan,Murano,2017,Automatic,Coupe,CNG,3000,452235,8181800,N,2024
617,ToyotaCamry2018,Toyota,Camry,2018,Automatic,SUV,Octane,2500,141432,3543996,N,2024
618,NissanAltima2021,Nissan,Altima,2021,Manual,Coupe,Octane,2500,191919,8940297,N,2024
619,NissanAltima2022,Nissan,Altima,2022,Manual,SUV,Octane,2000,54061,4218084,N,2025
620,HondaAccord2017,Honda,Accord,2017,Automatic,Hatchback,Hybrid,3500,312063,4363416,Y,2024
621,BMW7Series2015,BMW,7Series,2015,Automatic,SUV,Diesel,1500,134057,9156912,N,2024
622,ToyotaCorolla2020,Toyota,Corolla,2020,Automatic,Wagon,Octane,2500,200852,2579557,N,2024
623,HondaCivic2017,Honda,Civic,2017,Automatic,Wagon,Diesel,2500,334439,5318413,Y,2024
624,BMW3Series2015,BMW,3Series,2015,Manual,Wagon,Hybrid,2500,175349,2969632,N,2025
625,MitsubishiOutlander2015,Mitsubishi,Outlander,2015,Automatic,Sedan,Octane,3000,320774,7198678,N,2024
626,ToyotaHighlander2021,Toyota,Highlander,2021,Automatic,Coupe,Octane,1500,451874,4293397,N,2024
627,MitsubishiASX2021,Mitsubishi,ASX,2021,Automatic,Wagon,CNG,1500,161524,9035014,N,2023
628,NissanSentra2019,Nissan,Sentra,2019,Automatic,Wagon,Octane,2000,273777,4153283,N,2024
629,NissanRogue2022,Nissan,Rogue,2022,Automatic,Convertible,Hybrid,2500,52302,7888983,N,2025
630,HondaAccord2024,Honda,Accord,2024,Automatic,Coupe,Octane,1500,274138,6533527,N,2024
631,NissanMaxima2018,Nissan,Maxima,2018,Manual,Convertible,Hybrid,1500,157412,8655414,Y,2026
632,NissanRogue2016,Nissan,Rogue,2016,Automatic,SUV,Petrol,1800,279250,7976148,N,2024
633,HondaCivic2024,Honda,Civic,2024,Automatic,Sedan,Hybrid,1500,272728,7928865,N,2025
634,NissanRogue2016,Nissan,Rogue,2016,Automatic,Convertible,Petrol,2000,138620,2171865,N,2024
635,BMWX52015,BMW,X5,2015,Automatic,Coupe,CNG,1800,446927,7392730,N,2023
636,ToyotaYaris2016,Toyota,Yaris,2016,Manual,Hatchback,Petrol,3000,384634,8433602,N,2022
637,NissanMurano2024,Nissan,Murano,2024,Automatic,SUV,CNG,1800,46010,5150628,Y,2024
638,ToyotaPrius2021,Toyota,Prius,2021,Automatic,Coupe,Octane,1500,95038,8804743,N,2024
639,NissanSentra2021,Nissan,Sentra,2021,Automatic,Hatchback,Hybrid,3000,194125,7426953,N,2022
640,HondaAccord2016,Honda,Accord,2016,Automatic,SUV,Octane,1500,369921,3957826,Y,2024
641,ToyotaYaris2018,Toyota,Yaris,2018,Automatic,Wagon,CNG,2500,446497,9835915,N,2024
642,MitsubishiOutlander2016,Mitsubishi,Outlander,2016,Automatic,SUV,Diesel,2500,16438,2753854,N,2023
643,MitsubishiASX2017,Mitsubishi,ASX,2017,Manual,Coupe,Octane,2500,311827,4870650,Y,2025
644,MitsubishiEclipse2019,Mitsubishi,Eclipse,2019,Manual,Coupe,Octane,2000,9128,2522408,N,2024
645,NissanRogue2021,Nissan,Rogue,2021,Automatic,Convertible,Hybrid,2000,24407,8978834,Y,2023
646,NissanSentra2022,Nissan,Sentra,2022,Automatic,Convertible,Diesel,1800,379493,1818455,Y,2024
647,BMW5Series2015,BMW,5Series,2015,Automatic,Convertible,Octane,2000,473124,7798405,N,2024
648,NissanRogue2016,Nissan,Rogue,2016,Automatic,Wagon,Petrol,2500,370698,8118725,N,2023
649,ToyotaHighlander2017,Toyota,Highlander,2017,Automatic,Coupe,Petrol,2500,126688,9316717,Y,2024
650,MitsubishiOutlander2024,Mitsubishi,Outlander,2024,Manual,Wagon,Diesel,1800,468037,5722335,N,2024
651,NissanMurano2021,Nissan,Murano,2021,Automatic,SUV,Hybrid,1800,153088,2246060,N,2023
652,NissanMaxima2017,Nissan,Maxima,2017,Automatic,Convertible,Diesel,1500,421013,7779059,Y,2024
653,NissanMaxima2019,Nissan,Maxima,2019,Automatic,Sedan,Octane,2000,466848,5175632,N,2024
654,HondaAccord2017,Honda,Accord,2017,Manual,Convertible,Octane,1500,182070,8024612,N,2025
655,ToyotaCamry2024,Toyota,Camry,2024,Automatic,SUV,Diesel,2000,183427,6759954,N,2024
656,ToyotaHighlander2023,Toyota,Highlander,2023,Manual,Wagon,Hybrid,3000,356003,2547213,N,2024
657,ToyotaYaris2022,Toyota,Yaris,2022,Manual,Sedan,Octane,3000,324635,2509062,N,2022
658,BMW7Series2015,BMW,7Series,2015,Automatic,Wagon,Octane,1800,482618,6867286,Y,2025
659,MitsubishiASX2019,Mitsubishi,ASX,2019,Automatic,Coupe,Octane,1800,344263,6902492,N,2024
660,HondaCivic2017,Honda,Civic,2017,Manual,Coupe,Diesel,1500,133616,8746752,N,2024
661,HondaInsight2019,Honda,Insight,2019,Automatic,Hatchback,Petrol,3500,400756,7762689,N,2024
662,HondaAccord2018,Honda,Accord,2018,Automatic,Convertible,Diesel,1800,77348,7994453,Y,2024
663,NissanRogue2021,Nissan,Rogue,2021,Manual,Convertible,Petrol,1500,237038,3242499,N,2024
664,ToyotaCorolla2023,Toyota,Corolla,2023,Automatic,Hatchback,Diesel,1800,232578,1831267,N,2026
665,NissanMaxima2015,Nissan,Maxima,2015,Manual,Sedan,Hybrid,2000,224836,7544488,N,2024
666,BMW3Series2019,BMW,3Series,2019,Manual,Sedan,Petrol,3000,325025,3263932,Y,2024
667,NissanMaxima2022,Nissan,Maxima,2022,Manual,Convertible,Hybrid,3500,236810,6592344,N,2025
668,NissanMurano2018,Nissan,Murano,2018,Automatic,Convertible,Petrol,2500,385160,2914023,N,2024
669,BMW3Series2023,BMW,3Series,2023,Automatic,Convertible,Hybrid,2000,278330,6516146,N,2024
670,MitsubishiLancer2015,Mitsubishi,Lancer,2015,Manual,Convertible,Hybrid,2000,131531,5899302,Y,2024
671,NissanAltima2023,Nissan,Altima,2023,Automatic,Hatchback,Petrol,3500,271075,6747075,N,2024
672,ToyotaCorolla2015,Toyota,Corolla,2015,Automatic,Convertible,Octane,2500,182723,4761055,N,2023
673,BMW7Series2024,BMW,7Series,2024,Manual,SUV,Petrol,2000,154178,3148331,N,2024
674,NissanMaxima2023,Nissan,Maxima,2023,Automatic,Convertible,Hybrid,1800,436406,6861063,N,2024
675,NissanMaxima2016,Nissan,Maxima,2016,Automatic,Coupe,Octane,1500,37607,7928416,N,2024
676,MitsubishiPajero2022,Mitsubishi,Pajero,2022,Automatic,Hatchback,Hybrid,2500,313406,9506452,Y,2024
677,NissanSentra2019,Nissan,Sentra,2019,Automatic,Coupe,Diesel,3500,493130,9013136,N,2023
678,NissanMaxima2017,Nissan,Maxima,2017,Automatic,Coupe,Diesel,1800,374373,9409823,N,2024
679,BMWX32016,BMW,X3,2016,Automatic,Sedan,CNG,3000,198636,2792563,N,2024
680,BMWX52021,BMW,X5,2021,Automatic,Convertible,Petrol,1500,279085,3372022,N,2024
681,ToyotaHighlander2020,Toyota,Highlander,2020,Manual,Hatchback,Petrol,2500,19668,3196950,Y,2024
682,MitsubishiASX2024,Mitsubishi,ASX,2024,Automatic,Hatchback,Petrol,1800,100985,9000596,Y,2024
683,ToyotaPrius2016,Toyota,Prius,2016,Automatic,Sedan,Diesel,2500,305448,5995935,Y,2025
684,BMW3Series2022,BMW,3Series,2022,Automatic,Coupe,Hybrid,1800,404481,3124018,N,2024
685,BMW5Series2022,BMW,5Series,2022,Automatic,SUV,Petrol,1500,424331,7672422,N,2024
686,NissanRogue2018,Nissan,Rogue,2018,Automatic,Sedan,Diesel,3500,150424,2285285,N,2024
687,MitsubishiEclipse2015,Mitsubishi,Eclipse,2015,Automatic,Wagon,Petrol,3000,343249,2876710,N,2024
688,BMWX32016,BMW,X3,2016,Manual,Convertible,Hybrid,1500,303972,9553576,N,2024
689,MitsubishiEclipse2022,Mitsubishi,Eclipse,2022,Manual,Sedan,Hybrid,1800,14947,5413105,Y,2024
690,MitsubishiEclipse2018,Mitsubishi,Eclipse,2018,Automatic,Convertible,Hybrid,2000,215657,1554700,N,2022
691,NissanMurano2015,Nissan,Murano,2015,Automatic,Coupe,Octane,3000,171399,7209080,N,2024
692,HondaCivic2016,Honda,Civic,2016,Manual,Convertible,CNG,2000,80515,3864676,N,2024
693,HondaAccord2016,Honda,Accord,2016,Automatic,Coupe,CNG,1500,327162,6257472,Y,2024
694,MitsubishiLancer2015,Mitsubishi,Lancer,2015,Automatic,Sedan,Petrol,1800,221438,6239471,N,2023
695,HondaCivic2021,Honda,Civic,2021,Automatic,SUV,Hybrid,3000,128989,9070822,N,2024
696,BMW5Series2023,BMW,5Series,2023,Manual,Hatchback,Octane,2000,248701,7629609,N,2024
697,ToyotaCorolla2022,Toyota,Corolla,2022,Automatic,SUV,Octane,2000,295495,2503045,N,2024
698,MitsubishiPajero2023,Mitsubishi,Pajero,2023,Automatic,Coupe,Diesel,1500,448693,9195862,Y,2024
699,MitsubishiOutlander2017,Mitsubishi,Outlander,2017,Automatic,SUV,CNG,3000,227168,8378973,N,2024
700,ToyotaYaris2015,Toyota,Yaris,2015,Manual,Convertible,Petrol,3500,92756,809108,N,2024
701,ToyotaHighlander2022,Toyota,Highlander,2022,Automatic,Wagon,Diesel,2000,446680,4369422,N,2023
702,BMW3Series2023,BMW,3Series,2023,Automatic,Wagon,Hybrid,3000,41666,5843874,N,2024
703,ToyotaCorolla2021,Toyota,Corolla,2021,Manual,Wagon,Hybrid,2000,465471,8047127,Y,2024
704,MitsubishiEclipse2024,Mitsubishi,Eclipse,2024,Manual,Hatchback,Petrol,3500,142028,8395349,N,2024
705,HondaCR-V2018,Honda,CR-V,2018,Automatic,Coupe,Hybrid,2000,13322,3043545,N,2024
706,ToyotaYaris2024,Toyota,Yaris,2024,Automatic,Sedan,CNG,2500,296394,9003667,N,2024
707,NissanAltima2023,Nissan,Altima,2023,Automatic,Wagon,Octane,3000,21225,8268826,N,2022
708,ToyotaYaris2020,Toyota,Yaris,2020,Manual,Hatchback,Diesel,1800,444954,941455,Y,2024
709,ToyotaHighlander2022,Toyota,Highlander,2022,Manual,Coupe,Octane,1800,394621,1131881,N,2024
710,HondaAccord2020,Honda,Accord,2020,Automatic,Convertible,Petrol,3500,120945,4730196,Y,2024
711,NissanAltima2020,Nissan,Altima,2020,Automatic,Wagon,Hybrid,1800,8741,4089790,N,2024
712,NissanMurano2016,Nissan,Murano,2016,Automatic,Coupe,CNG,3000,106591,3744885,N,2023
713,ToyotaCamry2024,Toyota,Camry,2024,Automatic,SUV,Petrol,3000,453517,4624620,N,2024
714,BMWX32019,BMW,X3,2019,Manual,Sedan,Hybrid,3000,137603,8415616,N,2024
715,ToyotaCorolla2021,Toyota,Corolla,2021,Manual,Hatchback,Diesel,2500,148673,2842084,Y,2024
716,BMW5Series2022,BMW,5Series,2022,Automatic,Sedan,CNG,1500,150716,7847472,N,2022
717,BMW3Series2022,BMW,3Series,2022,Automatic,SUV,Petrol,1500,466425,1225670,N,2024
718,MitsubishiLancer2021,Mitsubishi,Lancer,2021,Manual,SUV,CNG,2000,167951,1854349,N,2024
719,ToyotaYaris2015,Toyota,Yaris,2015,Automatic,Sedan,Hybrid,3500,495241,6408665,Y,2024
720,HondaCivic2018,Honda,Civic,2018,Automatic,Hatchback,Octane,2000,277459,4771899,N,2023
721,ToyotaPrius2024,Toyota,Prius,2024,Automatic,Sedan,Diesel,3000,70444,2235034,N,2024
722,ToyotaYaris2015,Toyota,Yaris,2015,Automatic,Wagon,Octane,1800,37507,8214160,N,2024
723,ToyotaPrius2019,Toyota,Prius,2019,Automatic,Sedan,Octane,3500,34250,1675823,Y,2024
724,HondaHR-V2021,Honda,HR-V,2021,Automatic,Coupe,CNG,3000,417863,977948,N,2024
725,NissanRogue2021,Nissan,Rogue,2021,Automatic,Convertible,Hybrid,1500,183056,1235739,N,2024
726,NissanMurano2023,Nissan,Murano,2023,Automatic,Sedan,Octane,1500,317043,1933208,N,2024
727,BMW7Series2018,BMW,7Series,2018,Automatic,Convertible,Petrol,2000,225728,8876540,Y,2024
728,BMWX32022,BMW,X3,2022,Automatic,Sedan,Octane,1800,168403,8112318,N,2024
729,BMW3Series2020,BMW,3Series,2020,Automatic,Convertible,CNG,1800,251165,5978697,N,2025
730,BMW3Series2020,BMW,3Series,2020,Automatic,Sedan,Hybrid,3000,349812,3225991,N,2024
731,ToyotaPrius2018,Toyota,Prius,2018,Manual,Convertible,Octane,2500,185258,4078387,N,2024
732,MitsubishiLancer2018,Mitsubishi,Lancer,2018,Automatic,Wagon,Diesel,3500,367723,8641710,Y,2024
733,BMW7Series2020,BMW,7Series,2020,Automatic,Hatchback,Hybrid,2000,224516,6313312,N,2024
734,MitsubishiASX2016,Mitsubishi,ASX,2016,Manual,Sedan,Diesel,1800,487320,862026,N,2025
735,MitsubishiASX2018,Mitsubishi,ASX,2018,Automatic,SUV,Diesel,3500,407835,6361900,Y,2024
